CNAE 2.0 Classe;Faixa Etária;Escolaridade após 2005;Idade;Raça Cor;Sexo Trabalhador;uf;valor_remuneracao_media
47113;05;07;30;08;01;14;1350.26
47113;05;07;35;08;01;14;546.12
47113;04;07;29;09;01;14;1710.35
47318;06;07;47;08;01;14;1847.56
56112;04;07;25;08;01;14;2067.94
47113;04;07;25;08;01;14;2016.44
47113;03;07;22;08;01;14;1331.69
47113;03;07;21;08;01;14;1267.09
62040;03;07;20;08;01;14;2183.5
45200;03;07;24;08;01;14;1236.04
47113;04;07;27;08;01;14;8782.11
41107;05;07;32;09;01;14;530.65
47113;05;07;36;09;01;14;1643.78
47121;03;07;23;09;01;14;1206.29
47113;03;07;23;08;01;14;1418.72
47440;04;07;25;09;01;14;1447.28
47113;05;07;30;08;01;14;1524.99
47113;05;07;30;08;01;14;1423.4
45307;04;07;27;08;01;14;1690.68
47113;05;07;38;08;01;14;1581.49
47113;03;07;22;09;01;14;1502.08
47113;07;07;51;09;01;14;1372.5
47440;05;07;33;09;01;14;1464.77
45307;06;07;45;08;01;14;2016.54
47113;03;07;19;09;01;14;1414.66
45307;04;07;28;08;01;14;1654.2
47113;04;07;28;09;01;14;1638.64
47113;03;07;23;08;01;14;9683.86
47113;07;07;54;08;01;14;4760.62
47113;03;07;24;08;01;14;2088.63
47113;05;07;39;08;01;14;1326.36
47113;05;07;33;08;01;14;1383.43
47113;03;07;23;08;01;14;1663.35
47113;04;07;25;08;01;14;1200.9
47113;05;07;36;08;01;14;1279.08
47113;05;07;39;08;01;14;1474.18
45307;04;07;28;08;01;14;1930.54
47113;04;07;28;08;01;14;967.52
45307;04;07;26;08;01;14;4640.45
47113;03;07;20;08;01;14;1244.12
47113;07;07;51;08;01;14;1384.26
47113;03;07;22;08;01;14;1348.06
47113;03;07;23;08;01;14;1779.28
45307;05;07;39;08;01;14;2061.04
47113;04;07;27;08;01;14;1588.08
47113;06;07;48;09;01;14;1985.22
47113;04;07;29;08;01;14;20006.97
47113;05;07;39;08;01;14;2123.01
45307;04;07;29;02;01;14;5495.8
46443;03;07;23;08;01;14;4010.66
46443;03;07;20;08;01;14;11899.72
47113;06;07;43;09;01;14;1586.27
47113;03;07;20;08;01;14;1690.47
47113;03;07;24;09;01;14;2136.44
45307;05;07;32;08;01;14;5049.25
47113;05;07;33;04;01;14;2173.86
47113;04;07;25;08;01;14;1779.77
47113;04;07;28;08;01;14;1343.73
47113;05;07;37;09;01;14;1629.68
47113;06;07;44;08;01;14;1425.09
45307;03;07;19;08;01;14;3009.97
47113;06;07;40;08;01;14;1579.68
45307;05;07;30;08;01;14;5599.81
47113;03;07;23;08;01;14;1253.24
45307;06;07;41;08;01;14;1601.82
45307;06;07;41;08;01;14;1301
52401;04;07;28;09;01;14;1444.84
47113;05;07;30;08;01;14;1489.49
46443;04;07;25;08;01;14;3973.99
47113;07;07;59;09;01;14;2359.78
47440;05;07;30;09;01;14;1506.19
47440;05;07;33;09;01;14;1442.66
47113;03;07;23;08;01;14;2322.42
45307;03;07;23;04;01;14;4026.16
47113;04;07;26;08;01;14;1521.81
03221;05;07;38;08;01;14;1800.21
47113;04;07;25;09;01;14;1411.05
45307;06;07;46;08;01;14;8744.53
45307;05;07;31;02;01;14;1490.57
46443;05;07;38;08;01;14;1279.19
47318;05;07;30;08;01;14;2230.53
45307;04;07;25;08;01;14;1313.3
47113;07;07;54;08;01;14;1533.18
47113;03;07;24;08;01;14;2148.78
47440;04;07;29;08;01;14;4710.42
46443;05;07;30;08;01;14;1858.43
47113;05;07;37;08;01;14;1577.77
47113;04;07;26;08;01;14;1453.24
45307;06;07;40;08;01;14;5878.38
46443;06;07;41;08;01;14;1204.02
46443;05;07;31;08;01;14;13817.17
47113;05;07;37;08;01;14;2074.76
47440;05;07;39;08;01;14;2769.87
47113;05;07;33;08;01;14;1569.56
47113;05;07;37;08;01;14;1335.88
47113;04;07;26;09;01;14;2379.64
46443;05;07;37;04;01;14;5028.96
47113;03;07;22;08;01;14;1526.55
47113;04;07;28;08;01;14;2158.73
45307;05;07;32;08;01;14;4979.89
47113;04;07;26;08;01;14;2768.64
47113;05;07;31;08;01;14;2540.63
47113;06;07;42;08;01;14;1316.48
47113;04;07;25;08;01;14;1660.6
47113;03;07;21;09;01;14;1438.82
47113;04;07;29;08;01;14;2052.02
47113;06;07;47;09;01;14;2286
47237;03;07;20;08;01;14;1582.17
47113;06;07;40;08;01;14;1637.92
47113;03;07;20;08;01;14;1609.47
47113;03;07;23;08;01;14;1398.38
47113;06;07;47;08;01;14;2259.94
47113;04;07;28;08;01;14;1934.57
47113;04;07;27;08;01;14;2521.27
47113;04;07;26;09;01;14;2037.2
47113;04;07;28;08;01;14;2001.34
47113;03;07;19;08;01;14;1356.63
47440;05;07;31;02;01;14;6975.43
45307;05;07;33;08;01;14;6690.77
47113;04;07;25;09;01;14;19950.49
47113;04;07;25;08;01;14;6596.56
47113;05;07;33;08;01;14;1336.95
47113;03;07;21;09;01;14;1949.24
47113;05;07;35;08;01;14;1830.72
47318;06;07;41;08;01;14;2230.53
47113;03;07;22;08;01;14;1242.85
47237;03;07;24;08;01;14;1638.72
47440;05;07;36;09;01;14;1591.43
47113;03;07;24;08;01;14;1778.76
47113;03;07;23;08;01;14;1205.15
47113;05;07;30;08;01;14;2310.78
47113;04;07;26;08;01;14;1476.95
03221;06;07;47;09;01;14;2100.33
47113;05;07;36;08;01;14;8685.79
47113;05;07;32;08;01;14;1709
56112;03;07;24;08;01;14;1382.65
47113;03;07;24;08;01;14;1582.75
47113;03;07;21;08;01;14;1357.21
47113;05;07;32;04;01;14;1361.62
47113;05;07;39;09;01;14;2530.14
03221;06;07;44;08;01;14;3500.31
45307;03;07;22;08;01;14;1366.77
03221;06;07;48;08;01;14;2100.33
03221;07;07;55;08;01;14;3500.31
45307;06;07;46;04;01;14;8222.61
47113;03;07;23;08;01;14;2031.63
47113;03;07;24;09;01;14;2062.57
46443;04;07;28;08;01;14;12637.95
45307;06;07;45;08;01;14;7377.64
46443;03;07;24;08;01;14;1286.09
47113;06;07;43;08;01;14;1579.87
47113;03;07;20;09;01;14;1728.22
03221;05;07;38;08;01;14;1350.14
03221;05;07;31;08;01;14;3500.31
03221;03;07;24;09;01;14;1660.45
47440;03;07;23;09;01;14;1429.94
45307;04;07;27;08;01;14;1667.82
03221;04;07;29;08;01;14;1481.29
03221;06;07;49;08;01;14;3500.31
47113;04;07;27;09;01;14;2104.78
47113;06;07;44;08;01;14;1899.26
47318;05;07;32;09;01;14;2007.85
01393;04;07;28;09;01;14;1555.19
47512;03;07;20;09;01;14;1447.67
47717;03;07;21;02;01;14;1608.1
46915;03;07;22;08;01;14;1820.08
01393;05;07;30;08;01;14;1941.36
47440;07;07;53;09;01;14;1909.51
46915;05;07;35;08;01;14;3195.6
47717;06;07;49;08;01;14;3850.83
47717;05;07;37;08;01;14;1656.24
56112;03;07;24;09;01;14;1371.59
01393;06;07;41;04;01;14;1875.8
56112;04;07;25;09;01;14;1354.01
45307;04;07;29;08;01;14;3127.52
01393;07;07;62;08;01;14;1519.11
46915;05;07;39;08;01;14;3520.26
01393;03;07;24;04;01;14;1469.72
46915;03;07;24;08;01;14;4422.16
46915;03;07;24;08;01;14;1697.08
45307;03;07;23;08;01;14;1449.75
47440;05;07;39;09;01;14;1543.06
46915;06;07;43;08;01;14;2312.27
47121;06;07;42;08;01;14;2299.3
01393;06;07;41;08;01;14;4039.14
46915;06;07;42;08;01;14;1593.8
47512;05;07;34;08;01;14;1607.36
46915;05;07;37;08;01;14;1197.12
01393;04;07;26;08;01;14;1661.15
01393;04;07;25;08;01;14;2002.23
46915;05;07;36;08;01;14;1797.24
47717;04;07;25;08;01;14;1920.75
46915;03;07;20;08;01;14;2066.41
56112;03;07;20;09;01;14;1255.33
45307;03;07;21;08;01;14;1624.74
01393;04;07;28;08;01;14;1632.88
01393;03;07;20;08;01;14;1558.13
46915;05;07;34;08;01;14;1958.93
47113;05;07;36;08;01;14;1308.82
46915;06;07;43;08;01;14;2339.11
01393;04;07;25;02;01;14;2076.68
46915;05;07;30;08;01;14;1720.37
47296;05;07;33;09;01;14;1451.49
46915;03;07;20;08;01;14;606.43
47717;04;07;27;08;01;14;1238.9
01393;04;07;27;09;01;14;1748.99
47113;03;07;21;08;01;14;11755.77
47113;06;07;41;08;01;14;1364.83
45307;05;07;32;08;01;14;4111.59
46915;05;07;34;08;01;14;1451.43
46915;05;07;32;08;01;14;1800.18
46915;06;07;42;08;01;14;2583.33
46915;04;07;25;08;01;14;1551.81
47717;04;07;27;08;01;14;1883.98
46915;03;07;23;08;01;14;2342.21
01393;03;07;23;08;01;14;1520.81
46915;03;07;22;08;01;14;2079.97
47121;03;07;22;09;01;14;1594.06
46915;06;07;43;08;01;14;1874.37
45307;05;07;32;08;01;14;1599.92
01393;04;07;27;08;01;14;1534.14
46915;05;07;35;08;01;14;1506.14
46915;03;07;24;08;01;14;2140.89
46915;05;07;32;08;01;14;1775.87
47717;06;07;46;02;01;14;1730.02
46915;03;07;23;08;01;14;1473.83
46915;05;07;31;08;01;14;710.66
46915;05;07;31;08;01;14;1183.99
01393;04;07;26;08;01;14;1632.95
01393;05;07;31;04;01;14;1975.07
46915;04;07;27;08;01;14;2678.76
46915;05;07;37;08;01;14;1639.64
46915;06;07;45;08;01;14;1637.68
01393;06;07;40;08;01;14;1668.97
47440;04;07;25;09;01;14;1523.3
46915;04;07;26;08;01;14;2558.86
01393;05;07;30;08;01;14;3754.71
46915;05;07;36;08;01;14;2114.73
47512;04;07;28;08;01;14;1681.97
01393;05;07;37;08;01;14;1919.65
01393;05;07;32;08;01;14;5207.98
47717;05;07;39;02;01;14;2536.09
01393;05;07;38;08;01;14;1555.09
01393;03;07;22;08;01;14;2099.28
46915;03;07;23;08;01;14;2320.72
01393;04;07;26;08;01;14;2316.41
46915;04;07;27;08;01;14;1943.13
46915;05;07;35;08;01;14;5655.49
47318;04;07;25;09;01;14;1904.16
01393;05;07;38;08;01;14;1636.22
46915;05;07;34;08;01;14;1773.89
56112;04;07;27;09;01;14;1032.36
01393;05;07;33;04;01;14;1859.53
46915;04;07;27;08;01;14;1486.01
47296;04;07;25;08;01;14;1231.26
47717;03;07;22;08;01;14;2699.54
01393;03;07;22;08;01;14;1878.62
47512;05;07;34;08;01;14;2256.89
01393;05;07;37;08;01;14;1609.56
01393;04;07;27;02;01;14;2220.06
01393;05;07;30;08;01;14;1427.32
01393;04;07;28;09;01;14;2049.13
46915;04;07;25;08;01;14;1563.8
45307;04;07;26;08;01;14;1559.68
46915;05;07;30;08;01;14;1256.69
01393;05;07;31;02;01;14;2271.89
56112;06;07;46;09;01;14;1068.05
45307;05;07;34;08;01;14;3988.93
01393;05;07;32;09;01;14;1572.4
01393;03;07;21;02;01;14;1451.79
46915;03;07;23;08;01;14;2126.88
47121;04;07;28;09;01;14;1885.86
46915;06;07;44;08;01;14;1770.29
46915;07;07;54;08;01;14;1701.7
01393;04;07;27;08;01;14;3327.36
46915;03;07;20;08;01;14;612.15
47318;03;07;20;09;01;14;2438.33
01393;03;07;22;01;01;14;2257.46
01393;05;07;33;08;01;14;1590.24
47121;03;07;24;09;01;14;1655.62
01393;03;07;23;08;01;14;1391.79
46915;03;07;21;08;01;14;2642.5
56112;04;07;29;09;01;14;1267.31
01393;03;07;20;09;01;14;1610.2
01393;06;07;47;08;01;14;6086.94
01393;05;07;36;08;01;14;2258.31
47296;03;07;21;08;01;14;1164.33
46915;03;07;19;08;01;14;1631.44
47717;06;07;44;08;01;14;2253.15
47512;04;07;26;08;01;14;1040.18
47318;03;07;22;09;01;14;2344.36
46915;04;07;27;08;01;14;981.85
46915;05;07;30;08;01;14;1656.84
01393;05;07;34;08;01;14;3145.62
46915;06;07;42;08;01;14;1588.15
03221;04;07;28;08;01;14;1272.48
01393;05;07;38;04;01;14;1527.24
46915;04;07;27;08;01;14;1782.72
03221;07;07;53;08;01;14;1127.53
46915;04;07;25;08;01;14;3887.13
01512;07;07;50;09;01;14;2000.7
46915;04;07;28;08;01;14;1760.23
47296;03;07;21;08;01;14;1502.25
46915;03;07;20;08;01;14;2228.85
46915;03;07;22;08;01;14;1662.04
47717;05;07;38;08;01;14;1213.38
01156;05;07;31;08;01;14;1972.81
46915;06;07;47;08;01;14;1879.78
45307;03;07;19;08;01;14;1439.61
45307;06;07;44;09;01;14;5776.63
46621;05;07;31;08;01;14;3366.63
64239;05;07;32;02;01;14;3677.72
41204;05;07;39;08;01;14;3592.1
49302;03;07;20;09;01;14;2110.06
45307;04;07;28;09;01;14;1308.52
47610;04;07;25;08;01;14;1886.91
56112;06;07;45;08;01;14;1647.45
45307;04;07;26;09;01;14;2167.25
46621;03;07;22;08;01;14;2005.75
45307;03;07;22;08;01;14;3689.23
64239;06;07;42;08;01;14;3474.62
45307;06;07;42;09;01;14;5925.21
47610;05;07;33;08;01;14;1962.6
25322;05;07;39;09;01;14;1217.24
45307;03;07;19;09;01;14;595.41
56112;06;07;44;08;01;14;2429.66
45307;05;07;36;08;01;14;1966.27
49302;05;07;31;09;01;14;2293.31
47610;03;07;23;08;01;14;1433.9
45307;05;07;35;08;01;14;4511.36
45307;04;07;28;08;01;14;7309.46
45307;03;07;24;09;01;14;1586.03
47636;07;07;58;09;01;14;2180.64
56112;05;07;32;09;01;14;1578.31
49302;05;07;30;09;01;14;2180.63
45307;05;07;33;08;01;14;2689.75
49302;03;07;22;09;01;14;2459.41
49302;05;07;31;08;01;14;2081.46
41204;03;07;22;08;01;14;1403.62
45307;03;07;20;08;01;14;1303.74
45307;03;07;19;02;01;14;1322.76
53202;03;07;20;02;01;14;1778.93
46494;05;07;31;09;01;14;1589.91
45307;04;07;28;09;01;14;1354.03
47610;06;07;46;02;01;14;1286.9
45307;04;07;29;08;01;14;3217.32
47636;03;07;20;09;01;14;1727.17
46621;05;07;31;08;01;14;1810.12
47610;04;07;27;08;01;14;1965.84
47610;05;07;39;08;01;14;1844.21
45307;05;07;30;09;01;14;4538.72
45307;05;07;31;08;01;14;2626.98
45307;05;07;30;09;01;14;2132.14
45307;03;07;21;08;01;14;1318.21
49302;06;07;43;09;01;14;3630.88
47610;06;07;43;08;01;14;2014.1
64239;06;07;46;04;01;14;11213.68
64239;06;07;43;02;01;14;3380.82
45307;06;07;41;08;01;14;6583.17
45307;03;07;22;09;01;14;2534.1
45307;04;07;26;09;01;14;2333.73
47121;05;07;31;09;01;14;1276.63
49302;05;07;30;02;01;14;1990.81
56112;05;07;38;09;01;14;1525.1
25322;04;07;28;09;01;14;1509.78
64239;05;07;38;08;01;14;3460.9
47636;07;07;51;09;01;14;1287.49
64239;06;07;44;08;01;14;3669.19
45307;03;07;23;08;01;14;1364.51
47636;05;07;37;09;01;14;1662.15
45307;06;07;41;02;01;14;4164.22
64239;06;07;42;08;01;14;3658.26
03221;03;07;21;08;01;14;1537.7
56112;03;07;21;08;01;14;1572.95
41204;03;07;24;08;01;14;1262.41
03221;06;07;42;09;01;14;2113.23
03221;03;07;21;08;01;14;1455.03
41204;05;07;39;09;01;14;9391.92
49221;05;07;30;08;01;14;2006.25
41204;03;07;23;08;01;14;1321.34
49221;05;07;37;08;01;14;2111.4
47610;03;07;23;08;01;14;6978.31
10911;05;07;37;09;01;14;1553.8
49221;06;07;42;08;01;14;1886.81
47814;03;07;19;02;01;14;1356.22
42219;06;07;43;08;01;14;3461.37
49221;06;07;48;02;01;14;2696.55
42219;05;07;38;08;01;14;4646.89
49221;05;07;32;08;01;14;2224.57
49221;05;07;39;08;01;14;999.91
42219;04;07;28;08;01;14;3299.4
49221;05;07;36;08;01;14;1870.27
42219;05;07;36;08;01;14;1747.54
49221;06;07;42;08;01;14;1710.49
49221;07;07;54;08;01;14;2611.75
47229;07;07;57;08;01;14;1820.45
42219;04;07;25;02;01;14;4772.92
49221;05;07;37;08;01;14;1769.28
42219;05;07;31;08;01;14;3349.91
49221;06;07;49;08;01;14;1762.36
47717;06;07;43;08;01;14;3456.54
17419;05;07;34;09;01;14;1512.72
17419;03;07;23;09;01;14;1441.87
46192;04;07;29;09;01;14;2038.08
49221;06;07;46;08;01;14;1817.75
47610;03;07;23;08;01;14;7286.17
42219;06;07;41;08;01;14;3222.59
49221;05;07;39;02;01;14;1819.4
47121;05;07;36;09;01;14;1382.35
47610;03;07;20;08;01;14;6165.03
42219;05;07;37;08;01;14;2799.25
17419;05;07;31;08;01;14;1570.65
49221;05;07;33;09;01;14;1746.75
42219;06;07;42;08;01;14;1813.63
47741;04;07;27;08;01;14;1316.19
17419;04;07;25;09;01;14;1139.98
42219;03;07;24;08;01;14;1795.36
49221;03;07;23;08;01;14;1434.17
47741;04;07;27;08;01;14;1316.19
49221;04;07;25;08;01;14;1716.1
42219;06;07;40;08;01;14;1717.26
47610;03;07;24;08;01;14;9300.15
49221;03;07;20;08;01;14;1521.83
42219;05;07;35;08;01;14;1438.27
49221;06;07;47;08;01;14;1417.03
49221;04;07;26;08;01;14;1415.29
49221;04;07;28;08;01;14;2756.42
49221;06;07;42;08;01;14;1873.31
49221;05;07;31;08;01;14;1493.85
49221;05;07;34;08;01;14;2073.99
49221;03;07;21;08;01;14;1380.76
49221;05;07;31;02;01;14;2968.39
49221;05;07;39;08;01;14;1919.92
49221;05;07;36;09;01;14;1808.07
49221;04;07;29;08;01;14;1796.69
49221;03;07;23;08;01;14;2139.12
49221;05;07;37;08;01;14;1409.97
49221;03;07;23;09;01;14;1588.49
10911;04;07;28;09;01;14;1685.7
10911;03;07;23;09;01;14;1547.84
17419;03;07;21;08;01;14;1336.09
49221;05;07;33;08;01;14;2132.67
56112;04;07;29;08;01;14;1845.73
56112;03;07;19;04;01;14;1767.49
49221;07;07;53;08;01;14;1758.16
47229;06;07;49;08;01;14;1816.05
42219;05;07;31;08;01;14;3413.87
47229;07;07;54;08;01;14;1735.64
49221;06;07;42;08;01;14;1864.39
49221;05;07;38;08;01;14;1376.19
49221;06;07;47;06;01;14;1758.08
56112;05;07;33;08;01;14;1413.18
42219;04;07;29;08;01;14;1729.1
47130;04;07;27;08;01;14;1783.72
43291;06;07;43;08;01;14;2822.35
43291;03;07;23;02;01;14;3161.15
01610;05;07;37;09;01;14;2037.04
43291;04;07;26;02;01;14;2140.11
43291;05;07;38;02;01;14;3046.83
43291;05;07;38;02;01;14;3116.73
43291;05;07;39;02;01;14;2328.23
47814;03;07;19;09;01;14;1465.3
47130;03;07;24;09;01;14;2507.69
47296;05;07;32;02;01;14;2060.98
47296;04;07;26;08;01;14;2199
47814;03;07;22;09;01;14;1696.05
43291;05;07;30;02;01;14;3272.43
46346;05;07;31;09;01;14;1945.19
47725;03;07;21;08;01;14;1425.68
46923;04;07;28;08;01;14;1434.1
47296;06;07;42;02;01;14;1706.03
47440;04;07;28;09;01;14;1655.36
47814;03;07;20;09;01;14;1447.15
47440;03;07;23;09;01;14;9649.62
46923;03;07;21;09;01;14;3844
47296;05;07;36;08;01;14;1957.49
47296;05;07;30;08;01;14;1390.44
47130;04;07;28;09;01;14;2398.25
47296;05;07;34;08;01;14;2447.4
43291;05;07;36;02;01;14;3061.19
43291;05;07;35;08;01;14;2220.46
43291;03;07;23;08;01;14;2735.47
46346;05;07;36;09;01;14;1945.08
45307;03;07;19;09;01;14;1452.15
47130;05;07;30;09;01;14;2325.6
46346;05;07;37;09;01;14;1943.41
47296;06;07;48;02;01;14;2076.25
43291;06;07;48;08;01;14;2871.33
86402;05;07;36;08;01;14;1057.2
47725;05;07;33;08;01;14;1492.97
47296;04;07;29;08;01;14;2251.05
43291;06;07;40;02;01;14;4460.99
64221;03;07;23;08;01;14;3783.26
47296;03;07;22;08;01;14;1313.03
47440;03;07;22;09;01;14;2217.73
56112;07;07;64;08;01;14;1570.97
43291;05;07;38;02;01;14;2958.95
56112;05;07;34;08;01;14;1503.51
43291;06;07;49;02;01;14;2960.32
43291;05;07;35;08;01;14;2101.89
47296;04;07;27;08;01;14;2815.6
47296;03;07;21;09;01;14;1784.28
47296;05;07;30;08;01;14;2203.51
46346;05;07;30;09;01;14;1678.16
64221;04;07;27;04;01;14;4566.04
43291;05;07;31;08;01;14;1483.41
43291;06;07;45;02;01;14;3097.81
47741;04;07;28;09;01;14;1550.52
47717;03;07;22;08;01;14;1446.32
01610;05;07;38;09;01;14;1882.8
43291;06;07;44;08;01;14;2406.59
47296;05;07;33;08;01;14;2171.73
46346;05;07;37;09;01;14;1699.84
46346;05;07;38;09;01;14;1651.05
43291;06;07;40;02;01;14;2509.24
47296;06;07;42;02;01;14;1886.54
43291;05;07;33;08;01;14;2988.47
47440;03;07;20;09;01;14;0
43291;07;07;51;02;01;14;3175.02
43291;05;07;33;02;01;14;3662.8
47296;04;07;29;08;01;14;1748.76
47296;03;07;21;08;01;14;2146.75
47130;04;07;26;09;01;14;1639.68
43291;05;07;38;08;01;14;2248.71
47440;05;07;35;09;01;14;2061.12
46346;05;07;34;09;01;14;1641.01
84132;06;07;40;99;01;14;1613.14
84132;05;07;39;99;01;14;1824.55
46869;05;07;35;08;01;14;1365.11
47318;03;07;24;09;01;14;1587.75
60101;05;07;35;08;01;14;1812.83
47113;05;07;34;09;01;14;1363.08
35140;05;07;38;08;01;14;2731.56
47229;06;07;40;08;01;14;1865.82
56112;03;07;24;09;01;14;1667.71
47318;04;07;26;09;01;14;1665.92
56112;03;07;21;09;01;14;1336.29
47440;03;07;21;08;01;14;1192.1
56112;03;07;24;09;01;14;1538.81
46915;04;07;27;08;01;14;1596.57
47318;06;07;40;09;01;14;1744.61
47440;04;07;26;08;01;14;1564.94
56112;03;07;20;09;01;14;1186.09
56112;03;07;20;08;01;14;1271.68
56112;03;07;21;09;01;14;1229.47
61108;04;07;25;09;01;14;1693.63
56112;03;07;18;09;01;14;1364.64
47318;06;07;44;09;01;14;1706
46869;05;07;37;08;01;14;1443.38
56112;05;07;30;09;01;14;1593.58
46869;05;07;34;08;01;14;1429.81
61108;03;07;24;09;01;14;1583.96
56112;05;07;30;09;01;14;1350.83
46915;04;07;27;08;01;14;1361.02
56112;06;07;44;08;01;14;1671.22
47440;03;07;20;08;01;14;1300.35
47440;06;07;40;08;01;14;3129.64
47440;06;07;42;08;01;14;1121.69
47113;07;07;60;09;01;14;1456.47
47318;04;07;28;08;01;14;1805.47
56112;04;07;28;08;01;14;1904.87
56112;05;07;35;08;01;14;1959.31
47229;03;07;22;08;01;14;1438.86
47318;07;07;50;08;01;14;1801.51
86402;03;07;23;09;01;14;1084.1
56112;05;07;35;08;01;14;1749.55
47440;05;07;30;08;01;14;1584.31
10929;06;07;45;08;01;14;2489.15
46915;05;07;38;08;01;14;1442.01
60101;06;07;45;08;01;14;1476.58
56112;07;07;50;08;01;14;1839.77
46915;03;07;18;08;01;14;1314.89
47890;05;07;39;02;01;14;1786.26
42219;04;07;25;09;01;14;1199.88
88006;06;07;45;08;01;14;1796.94
10929;06;07;44;08;01;14;1387.46
56112;03;07;24;09;01;14;1365.27
56112;05;07;39;09;01;14;2372.01
47318;03;07;19;08;01;14;1268.24
56112;05;07;32;09;01;14;1467.37
88006;06;07;43;08;01;14;1901.96
60101;06;07;42;08;01;14;2251.9
61108;04;07;27;09;01;14;1628.98
47717;03;07;21;09;01;14;1260.56
47113;06;07;43;09;01;14;1400.24
10929;06;07;42;08;01;14;2545.56
46915;04;07;28;08;01;14;1544.32
60101;06;07;42;08;01;14;1659.94
47440;04;07;26;08;01;14;1585.64
56112;05;07;31;09;01;14;1607.09
60101;05;07;37;08;01;14;1621.26
47318;07;07;59;09;01;14;1637.58
60101;07;07;53;08;01;14;1820.74
47440;05;07;33;08;01;14;2056.66
46915;03;07;20;08;01;14;1434.24
47113;04;07;28;09;01;14;1410.07
47440;05;07;39;08;01;14;1582.33
42219;06;07;41;09;01;14;2278.19
60101;07;07;51;08;01;14;2475.64
47113;04;07;29;09;01;14;1437.44
60101;06;07;48;08;01;14;1820.17
47440;06;07;48;08;01;14;9167.83
88006;07;07;61;06;01;14;2321.67
56112;07;07;56;08;01;14;1802.19
60101;08;07;65;08;01;14;1575.91
60101;07;07;53;08;01;14;2145.67
46869;07;07;54;08;01;14;1633.98
46915;03;07;20;08;01;14;1493.1
60101;06;07;43;08;01;14;1746.01
60101;07;07;51;08;01;14;1694.76
41204;06;07;46;09;01;14;5226.36
41204;03;07;22;09;01;14;3327.81
41204;05;07;39;09;01;14;6880.26
10414;03;07;24;08;01;14;2737.94
41204;05;07;34;09;01;14;1107.94
41204;07;07;57;09;01;14;5122.13
41204;07;07;52;09;01;14;5122.13
41204;06;07;44;09;01;14;1107.94
41204;06;07;45;09;01;14;5122.13
41204;05;07;32;09;01;14;1107.94
41204;03;07;21;09;01;14;3390.13
41204;06;07;45;09;01;14;5122.13
41204;05;07;38;09;01;14;7240.26
47512;05;07;30;09;01;14;13772.5
41204;05;07;32;09;01;14;1107.94
10414;03;07;23;04;01;14;3661.17
41204;06;07;48;09;01;14;5242.13
41204;05;07;32;09;01;14;3390.13
41204;06;07;45;09;01;14;7000.26
85929;03;07;23;02;01;14;1280.48
46176;04;07;28;04;01;14;2134.78
46915;03;07;23;04;01;14;1427.42
10414;04;07;25;08;01;14;4076.81
47440;05;07;32;09;01;14;1542.5
47598;03;07;18;09;01;14;1100.52
41204;05;07;34;09;01;14;1107.94
10414;06;07;46;08;01;14;2907.19
10414;03;07;22;08;01;14;2558.07
47440;05;07;34;09;01;14;1578.89
46176;03;07;21;08;01;14;2144.96
10414;05;07;30;02;01;14;3661.41
47121;04;07;25;08;01;14;1700.62
47440;05;07;31;08;01;14;1468.23
10414;03;07;20;08;01;14;2450.76
86402;05;07;30;08;01;14;1530.88
56112;06;07;43;08;01;14;1884.27
46915;03;07;21;02;01;14;2840.8
56112;04;07;26;08;01;14;1613.84
47440;03;07;20;09;01;14;1469.94
47814;03;07;21;08;01;14;1678.71
85929;04;07;28;09;01;14;1325.74
10414;05;07;34;08;01;14;3061.78
47121;03;07;20;09;01;14;1465.32
56112;04;07;26;08;01;14;1597.62
47440;06;07;41;06;01;14;1932.53
47326;04;07;26;09;01;14;1589.99
47440;05;07;31;09;01;14;1324.63
47440;03;07;24;09;01;14;1268.02
10414;03;07;24;08;01;14;2806.4
47598;05;07;35;09;01;14;1172.55
10414;03;07;24;08;01;14;2846.94
46176;03;07;24;08;01;14;1807.16
10414;03;07;20;08;01;14;3515.3
10414;05;07;37;08;01;14;2816.91
47814;05;07;38;08;01;14;0
10414;05;07;33;01;01;14;3355.83
47440;04;07;27;06;01;14;1541.2
10414;04;07;28;02;01;14;2736.69
10414;06;07;42;04;01;14;3075.9
10414;03;07;20;08;01;14;3162.18
46338;04;07;29;08;01;14;1603.47
10414;05;07;30;08;01;14;3353.26
46176;05;07;31;08;01;14;2045.96
64239;05;07;31;08;01;14;6871.81
64239;04;07;28;08;01;14;3148.11
10414;05;07;31;08;01;14;3370.25
10414;04;07;26;08;01;14;2708.42
47814;03;07;21;08;01;14;1394.26
47121;03;07;18;08;01;14;1203.03
10414;05;07;33;04;01;14;3507.18
47814;05;07;31;09;01;14;1680.49
46176;03;07;24;09;01;14;2130.47
56112;05;07;30;08;01;14;1379.87
10414;04;07;26;02;01;14;3166.69
47440;05;07;30;09;01;14;1652.4
47121;03;07;19;08;01;14;1432.7
47121;04;07;26;09;01;14;1461.12
46176;04;07;25;04;01;14;2005.99
46915;06;07;44;08;01;14;4202.86
47814;05;07;35;08;01;14;1545.42
47440;03;07;20;09;01;14;1504.53
47440;07;07;64;09;01;14;1441.33
56112;04;07;26;08;01;14;1884.27
47121;05;07;34;09;01;14;1615.84
10414;03;07;19;02;01;14;3596.38
10414;04;07;26;08;01;14;3071.67
56112;05;07;30;09;01;14;1384.19
